,road,road_segment,road_name,startLRP,endLRP,startChainage,endChainage,road_length,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,AADT,nrLanes,trucks_density,bus_density,car_density,mot_density,nonmotorized_density,lat,lon,vulnerability_weight,vul_roadseg,criticality
1080,Z1031,Z1031-5,Feni (Masterpara)(int.with Z1134)-Hospital More(int.with Z1083),LRP007,LRP009,7.2051,9.458,2.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0287216,91.40638890000001,3.5757733439163504,32.22486937537415,0.0
1081,Z1031,Z1031-7,Feni Polytechnic More (int.with Z1033)-Int.with Z1081,LRP010,LRP014,10.2111,14.607000000000001,4.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0409441,91.4520556,3.5757733439163504,31.438199239712553,0.0
1082,Z1031,Z1031-6,Hospital More(int.with Z1083)-Feni Polytechnic More (int.with Z1033),LRP009,LRP010,9.4581,10.211,0.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0314993,91.41275,3.5757733439163504,5.385114655938024,0.0
1083,Z1031,Z1031-2,Fathipur (Int.with N1)-Salauddin School More(int.with Z1083),LRPS,LRP004,1.3901,4.325,2.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0268604,91.3805827,3.5757733439163504,20.98978952878898,0.0
1084,Z1032,Z1032-2,Santirhat (Int.with Z1134)-Muhuriganj (Int.with N1),LRP002,LRP011,4.9941,11.232999999999999,6.239,0.0,66.0,182.0,6.0,2.0,71.0,8.0,18.0,2030.0,441.0,593.0,708.0,0.0,2824.0,1301.0,4125.0,4125.0,1.5,79.49991985895177,18.233691296682164,1.923385157877865,37.698349094406154,83.41080301330342,,,1.11875385294703,10.46985793280478,124.24800000000002
1085,Z1032,Z1032-1,Chhagalnaiya-Santirhat (Int.with Z1134),LRPS,LRP002,0.0001,4.994,4.994,0.0,66.0,182.0,6.0,2.0,71.0,8.0,18.0,2030.0,441.0,593.0,708.0,0.0,2824.0,1301.0,4125.0,4125.0,1.0,148.9787745294353,34.169002803364044,3.604325190228274,70.64477372847419,156.3075690828995,,,1.11875385294703,5.5870567416174675,124.24799999999998
1086,Z1033,Z1033-1,Feni (Polytechnic More)-Fulgazi (Munshirhat) int.with Z1081,LRPS,LRP006,0.0001,9.282,9.282,0.0,128.0,261.0,0.0,138.0,297.0,35.0,80.0,2951.0,445.0,233.0,334.0,195.0,4335.0,762.0,5097.0,5097.0,1.5,83.81814264167205,67.48545572074984,5.745888098829275,25.569202039790284,32.837750484809305,23.10375,91.4309993,2.5521478982820804,35.5335551877814,194.88900000000004
1087,Z1033,Z1033-3,Parshuram (int.with Z1035)-Bilionia,LRP019,LRPE,21.2641,25.648000000000003,4.3839999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.2443052,91.45075,2.5521478982820804,22.37723277213728,0.0
1088,Z1033,Z1033-2,Fulgazi (Munshirhat) int.with Z1081-Parshuram (int.with Z1035),LRP006,LRP019,9.2821,21.264,11.982000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.208972199999998,91.4412774,2.5521478982820804,61.15967223443178,0.0
1089,Z1034,Z1034-2,Feni (Int.with N1)-Baktermunshi (Int.with Z1425),LRPS,LRP012,2.6521,12.642000000000001,9.99,0.0,101.0,211.0,0.0,112.0,359.0,12.0,57.0,2345.0,237.0,68.0,91.0,0.0,3434.0,159.0,3593.0,3593.0,2.0,46.846846846846844,50.918918918918926,2.8528528528528527,9.48948948948949,4.774774774774774,22.901166699999997,91.40261109999999,2.96589676607126,59.25861738610378,156.312
1090,Z1034,Z1034-1,Feni (Shahid Minar)-Int.with N1,LRPS,LRPS,0.0001,2.6519999999999997,2.6519999999999997,0.0,83.0,120.0,0.0,93.0,238.0,23.0,48.0,1098.0,381.0,180.0,231.0,0.0,2084.0,411.0,2495.0,2495.0,2.0,114.81900452488688,134.79638009049773,9.049773755656108,57.46606334841629,46.493212669683246,22.9877774,91.4101389,2.96589676607126,15.731116447241961,101.703
1091,Z1034,Z1034-4,Sonagazi (int.with Z1434)-Muhuriganj Project,LRP018,LRPE,19.2501,29.805999999999997,10.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,22.835971899999997,91.45447220000001,2.96589676607126,46.96200939397232,0.0
1092,Z1034,Z1034-3,Baktermunshi (Int.with Z1425)-Sonagazi (int.with Z1434),LRP012,LRP018,12.6421,19.25,6.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.8492219,91.3916108,2.96589676607126,39.197291660397774,0.0
1093,Z1035,Z1035-1,Chhagalnaiya-Parshuram,LRPS,LRP022,0.0001,21.655,21.655,1.0,54.0,163.0,0.0,0.0,197.0,0.0,0.0,2195.0,416.0,189.0,60.0,0.0,3026.0,249.0,3275.0,3275.0,2.0,15.100438697760332,9.824982682983148,0.0,7.684137612560608,3.4495497575617637,23.208972199999998,91.441333,2.15481763635755,93.32515183064551,109.218
1094,Z1036,Z1036-1,Hashimpur Rail Station-Int.with N1,LRPS,LRPS,0.0001,0.96,0.96,0.0,36.0,53.0,0.0,9.0,18.0,17.0,11.0,991.0,344.0,329.0,345.0,0.0,1479.0,674.0,2153.0,2153.0,1.0,278.125,60.75000000000001,11.458333333333336,286.6666666666667,421.25,22.1919997,92.0453608,0.8770520732789401,0.8419699903477824,44.589
1095,Z1036,Z1036-2,Int.with N1-Boroma,LRPS,LRPE,0.9601,8.814,7.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.176888199999997,91.9848608,0.8770520732789401,6.888366983532795,0.0
1096,Z1037,Z1037-1,Ghatiadanga-Monufakirhat,LRPS,LRPS,0.0001,12.24,12.24,0.0,130.0,197.0,0.0,0.0,201.0,18.0,69.0,1267.0,504.0,547.0,473.0,0.0,2386.0,1020.0,3406.0,3406.0,1.0,80.1470588235294,35.470588235294116,5.637254901960784,32.94117647058824,50.0,22.0066111,92.0540833,1.2179620350504001,14.907855309016897,163.827
1097,Z1038,Z1038-1,Parsuram-Guthuma,LRPS,LRPS,0.0001,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.189833,91.46894379999999,0.36817479817700005,2.7244935065098006,0.0
1098,Z1039,Z1039-1,Patiya-(int.with Z1036),LRPS,LRPS,0.0001,13.362,13.362,0.0,4.0,40.0,0.0,80.0,40.0,0.0,3.0,363.0,139.0,92.0,105.0,0.0,669.0,197.0,866.0,866.0,1.0,9.878760664571171,19.398293668612485,0.224517287831163,8.322107468941775,8.84598114054782,22.1851663,92.03030490000002,1.6649461413777202,22.247010341089098,22.044
1099,Z1039,Z1039-1,Patiya-(int.with Z1036),LRPS,LRPS,0.0001,13.362,13.362,0.0,0.0,47.0,0.0,0.0,34.0,0.0,35.0,1688.0,599.0,874.0,1506.0,0.0,2403.0,2380.0,4783.0,4783.0,1.0,10.55231252806466,5.4961832061068705,2.619368358030235,35.86289477623111,106.87022900763357,22.1851663,92.03030490000002,1.6649461413777202,22.247010341089098,23.547
1100,Z1039,Z1039-2,(int.with Z1036) - With Z1036,LRPS,LRPS,13.3621,16.732,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.1600278,92.0073056,1.6649461413777202,5.610868496442917,0.0
1101,Z1040,Z1040-4,Int.with Z1070-Anowara (int.with R170),LRP012a,LRPE,12.6001,16.48,3.88,0.0,113.0,141.0,0.0,90.0,34.0,8.0,24.0,1616.0,114.0,691.0,737.0,0.0,2140.0,1428.0,3568.0,3568.0,1.5,130.9278350515464,46.02061855670103,4.123711340206185,15.670103092783506,147.2164948453608,22.220666,91.9090556,1.6398704524208,9.544046033089057,127.25400000000002
1102,Z1040,Z1040-2,Barma (Int.with Z1036)-Barkal Bridge (Int.with Z1054),LRP006c,LRP009,6.6901,9.935,3.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,22.20083330000001,91.95302779999999,1.6398704524208,7.982069427158246,0.0
1103,Z1040,Z1040-1,Gasbaria-Barma (Int.with Z1036),LRPS,LRP006c,0.0001,6.69,6.69,0.0,152.0,129.0,0.0,137.0,75.0,25.0,21.0,1902.0,231.0,807.0,1065.0,0.0,2672.0,1872.0,4544.0,4544.0,1.5,84.00597907324365,45.6322869955157,2.0926756352765317,18.415545590433485,111.92825112107624,22.189277399999998,91.979166,1.6398704524208,16.45609999004273,140.781
1104,Z1040,Z1040-3,Barkal Bridge (Int.with Z1054)- Int.with Z1070,LRP009,LRP012a,9.9351,12.6,2.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,22.2026389,91.930166,1.6398704524208,6.555382133552149,0.0
1105,Z1041,Z1041-1,Comilla (Sasongasa)-Burichang(int.with Z1219),LRPS,LRP009,0.0001,10.604000000000001,10.604000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.544944100000002,91.12897159999999,3.34262914063832,70.8904788146575,0.0
1106,Z1041,Z1041-2,Burichang(int.with Z1219)-Mirpur(int.with N102),LRP009,LRPE,10.6041,33.592,22.988000000000003,0.0,24.0,136.0,2.0,75.0,48.0,2.0,24.0,1255.0,205.0,312.0,395.0,0.0,1771.0,707.0,2478.0,2478.0,2.0,10.440229685053069,5.872629197842352,0.5220114842526535,3.5670784757264653,9.22655298416565,23.7142222,91.0625278,3.34262914063832,153.68071736998743,80.16
1107,Z1042,Z1042-1,Eliotganj-Muradnagar(int.with Z1205),LRPS,LRP024,0.0001,23.53,23.53,3.0,52.0,118.0,61.0,0.0,116.0,26.0,38.0,1568.0,141.0,99.0,130.0,0.0,2123.0,229.0,2352.0,2352.0,2.0,11.028474288142798,8.12409689757756,0.8074798130046749,2.396940076498088,2.9196770080747982,23.6389163,90.93097159999999,4.79572551301095,225.68684264229532,86.67300000000002
1108,Z1042,Z1042-2,Muradnagar(int.with Z1205)-Shalpa More(Int.with Z1221),LRP024,LRP037a,23.5301,36.38,12.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,4.79572551301095,123.25014568438142,0.0
1109,Z1042,Z1042-3,Shalpa More(Int.with Z1221)-Fathepur(int.with R203),LRP037a,LRPE,36.38010000000001,48.195,11.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.781249300000002,90.8287493,4.79572551301095,56.661496936224374,0.0
1110,Z1043,Z1043-1,Bancharampur (int.with R203)-Homna,LRPS,LRP013,0.0001,13.684000000000001,13.684000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.6816104,90.7781104,1.3616497130416403,37.26562934652362,0.0
1111,Z1044,Z1044-1,Gouripur-Kachua(int.with Z1050),LRPS,LRP028,0.0001,28.66,28.66,0.0,95.0,113.0,62.0,7.0,106.0,7.0,61.0,2449.0,106.0,60.0,105.0,0.0,3006.0,165.0,3171.0,3171.0,2.0,10.886252616887647,6.594556873691556,1.0642009769713887,1.4794138171667832,1.727145847871598,23.3384997,90.89174969999999,4.01569247438676,230.17949263184906,104.208
1112,Z1044,Z1044-2,Kachua(int.with Z1050)-Haziganj,LRP028,LRPE,28.6601,40.356,11.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.250944399999998,90.8497497,4.01569247438676,93.93507836085509,0.0
1113,Z1045,Z1045-2,Bangadda(int.with Z1049)-Laksam,LRP005,LRP021,8.3901,21.316999999999997,12.927,0.0,124.0,110.0,0.0,0.0,86.0,33.0,69.0,932.0,615.0,489.0,434.0,3.0,1969.0,926.0,2895.0,2895.0,2.0,27.15247157113019,7.1849617080529145,2.668832675794848,19.029937340450218,21.489904850313295,23.2384163,91.12383270000001,2.12118437101057,54.84110072810727,117.234
1114,Z1045,Z1045-1,Chouddagram-Bangadda (int.with Z1049),LRPS,LRP005,0.0001,8.39,8.39,0.0,96.0,84.0,0.0,0.0,52.0,31.0,24.0,874.0,482.0,426.0,258.0,0.0,1643.0,684.0,2327.0,2327.0,2.0,32.18116805721096,6.693682955899881,1.4302741358760431,22.97973778307509,24.45768772348033,23.2226382,91.2364719,2.12118437101057,35.59347374555736,90.18
1115,Z1046,Z1046-1,Harishchar-Buschi(int.with Z1049),LRPS,LRP012,0.0001,12.556,12.556,0.0,9.0,161.0,0.0,115.0,46.0,2.0,24.0,2315.0,481.0,379.0,313.0,4.0,3153.0,696.0,3849.0,3849.0,1.0,40.618031220133794,27.696718700223013,1.9114367633004143,30.64670277158331,33.25899968142721,23.2927497,91.17997159999999,1.93421127755798,24.285956801017996,85.16999999999999
1116,Z1046,Z1046-2,Buschi(int.with Z1049)-Miabazar (int.with N1),LRP012,LRPE,12.5561,19.438,6.8820000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.2832216,91.12044379999999,1.93421127755798,13.311242012154022,0.0
1117,Z1047,Z1047-1,Harishchar- Bijrabazar,LRPS,LRPE,0.0001,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.3106111,91.084333,0.79605361768,6.36842894144,0.0
1118,Z1048,Z1048-1,Daulatganj-Nangalkot(int.with Z1415),LRPS,LRP011,0.0001,12.292,12.292,0.0,11.0,44.0,0.0,0.0,18.0,4.0,10.0,432.0,371.0,358.0,331.0,0.0,890.0,689.0,1579.0,1579.0,1.0,13.423364790107387,3.1630328669053047,0.8135372600065083,24.14578587699317,33.631630328669054,23.163111100000002,91.2024444,3.0976436397973,38.07623562038842,27.555000000000003
1119,Z1048,Z1048-2,Nangalkot(int.with Z1415)-Chewara Bazar,LRP011,LRPE,12.2921,31.13,18.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,23.1497219,91.3251938,3.0976436397973,175.0602326595046,0.0
1120,Z1049,Z1049-3,Buschi (int.with Z1046)-Bangadda,LRP009,LRP021,8.479099999999999,19.222,10.743,0.0,9.0,58.0,0.0,3.0,18.0,1.0,11.0,754.0,317.0,517.0,251.0,0.0,1171.0,768.0,1939.0,1939.0,1.5,12.473238387787395,2.8148561854230665,0.682615036147569,15.73737937882032,28.595364423345433,23.222416,91.23652740000001,1.9127178298806202,30.822491469611258,33.56699999999999
1121,Z1049,Z1049-1,Mogbari-Bagmara(int.with R141),LRPS,LRP002,0.0001,2.175,2.175,0.0,9.0,58.0,0.0,3.0,18.0,1.0,11.0,754.0,317.0,517.0,251.0,0.0,1171.0,768.0,1939.0,1939.0,2.0,46.206896551724135,10.427586206896553,2.528735632183908,58.298850574712645,105.93103448275862,23.33894410000001,91.1464441,1.9127178298806202,8.320322559980697,33.56699999999999
1122,Z1049,Z1049-2,Bagmara(int.with R141)-Buschi (int.with Z1046),LRP002,LRP009,2.1751,8.479,6.303999999999999,0.0,9.0,58.0,0.0,3.0,18.0,1.0,11.0,754.0,317.0,517.0,251.0,0.0,1171.0,768.0,1939.0,1939.0,1.5,21.25634517766498,4.796954314720813,1.1632825719120141,26.81895093062607,48.73096446700508,23.292694100000002,91.17994379999999,1.9127178298806202,18.086659799351143,33.56700000000001
1123,Z1050,Z1050-1,Kaliapara-Kachua,LRPS,LRP002,0.0001,13.305,13.305,0.0,0.0,48.0,0.0,0.0,46.0,76.0,40.0,710.0,373.0,275.0,429.0,0.0,1293.0,704.0,1997.0,1997.0,2.0,5.411499436302142,3.733934611048479,1.5031942878617062,11.21382938744833,15.873731679819615,23.342833,90.8973886,1.32393667290405,35.22995486597677,24.048000000000002
1124,Z1051,Z1051-1,Kotbari-Int.with N1,LRPS,LRPS,0.0001,1.465,1.465,0.0,0.0,48.0,0.0,0.0,46.0,76.0,40.0,710.0,373.0,275.0,429.0,0.0,1293.0,704.0,1997.0,1997.0,1.0,98.29351535836176,67.82252559726963,27.3037542662116,203.68600682593862,288.3276450511945,23.4344719,91.1533056,1.01825208371493,1.4917393026423726,24.048
1125,Z1051,Z1051-3,int.with R140-int.with N120,LRPS,LRPS,4.3601,10.232999999999999,5.8729999999999976,0.0,0.0,48.0,0.0,0.0,46.0,76.0,40.0,710.0,373.0,275.0,429.0,0.0,1293.0,704.0,1997.0,1997.0,1.0,24.51898518644646,16.91809977864806,6.810829218457349,50.80878596969184,71.92235654690961,23.4265271,91.217166,1.01825208371493,5.980194487657782,24.048000000000002
1126,Z1051,Z1051-2,Int.with N1- int.with R140,LRPS,LRPS,1.4651,4.36,2.895,0.0,0.0,48.0,0.0,0.0,46.0,76.0,40.0,710.0,373.0,275.0,429.0,0.0,1293.0,704.0,1997.0,1997.0,1.0,49.740932642487046,34.321243523316056,13.81692573402418,103.07426597582041,145.90673575129532,23.42572160000001,91.17183270000001,1.01825208371493,2.9478397823547224,24.048000000000002
1127,Z1052,Z1052-2,Tomsom Bridge(int.with R140)-Int.with N1,LRP001,LRP001,3.4901000000000004,6.96,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,23.4468886,91.14827740000001,2.3483581721560003,12.223204286071981,0.0
1128,Z1052,Z1052-1,Chapapur (int.with N120)-Tomsom Bridge(int.with R140),LRPS,LRP001,0.0001,3.49,3.49,0.0,202.0,333.0,72.0,16.0,241.0,111.0,230.0,5934.0,1907.0,1356.0,3410.0,0.0,9046.0,4766.0,13812.0,13812.0,2.0,229.94269340974208,101.81088825214898,32.9512893982808,218.567335243553,409.68481375358164,23.4497497,91.17880490000002,2.3483581721560003,16.391540041648884,268.03499999999997
1129,Z1052,Z1052-3,Int.with N1-Barura,LRP001,LRPE,6.9601,23.6,16.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.376471600000002,91.0591667,2.3483581721560003,39.07667998467585,0.0
1130,Z1053,Z1053-1,Gouripur-Homna,LRPS,LRP017,0.0001,17.95,17.95,0.0,198.0,542.0,2.0,143.0,278.0,78.0,142.0,1786.0,795.0,85.0,2194.0,0.0,3964.0,2279.0,6243.0,6243.0,0.0,inf,inf,inf,inf,inf,,,1.7525120393225202,0.0,
1131,Z1054,Z1054-1,Barkal Bridge-Barkal Union,LRPS,LRPS,0.0001,1.675,1.675,0.0,191.0,235.0,0.0,0.0,149.0,0.0,122.0,398.0,143.0,137.0,357.0,0.0,1238.0,494.0,1732.0,1732.0,1.0,762.9850746268656,192.14328358208957,72.83582089552239,68.29850746268657,176.955223880597,22.2034444,91.96780490000002,0.16667372620175003,0.2791784913879313,213.426
1132,Z1055,Z1055-1,Int.with N1-Old ferryghat,LRPS,LRPS,0.0001,1.3,1.3,0.0,191.0,235.0,0.0,0.0,149.0,0.0,122.0,398.0,143.0,137.0,357.0,0.0,1238.0,494.0,1732.0,1732.0,2.0,491.5384615384616,123.7846153846154,46.92307692307693,44.0,114.0,23.540138600000002,90.71475,0.12935871287300002,0.33633265346980007,213.42600000000004
1133,Z1056,Z1056-1,Daudkandi Bazar Link,LRPS,LRPS,0.0001,0.4,0.4,0.0,12.0,16.0,0.0,0.0,0.0,0.0,18.0,599.0,123.0,147.0,306.0,0.0,768.0,453.0,1221.0,1221.0,2.0,105.0,0.0,22.5,123.0,339.75,23.537582999999998,90.71325,0.039802680884000005,0.0318421447072,14.028000000000002
1134,Z1057,Z1057-1,Patiya-Rangunia,LRPS,LRPS,0.0001,5.44,5.44,0.0,12.0,16.0,0.0,0.0,0.0,0.0,18.0,599.0,123.0,147.0,306.0,0.0,768.0,453.0,1221.0,1221.0,1.0,15.441176470588234,0.0,3.3088235294117645,18.08823529411765,49.96323529411765,22.302944399999998,92.0252493,2.6866809596700003,14.615544420604802,14.028
1135,Z1059,Z1059-2,"Int.with Z1802-Int.with Z1065, Konangopara",LRPS,LRPE,8.5031,11.204,2.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,22.3851663,91.9673327,1.11487309156084,4.516908330458744,0.0
1136,Z1059,Z1059-1,Patiya-Int.with Z1802,LRPS,LRPS,0.0001,8.503,8.503,0.0,0.0,104.0,0.0,0.0,8.0,0.0,0.0,768.0,249.0,142.0,342.0,0.0,1129.0,484.0,1613.0,1613.0,1.0,36.69293190638597,2.03222392096907,0.0,23.427025755615663,34.152652005174645,22.3625556,91.96575,1.11487309156084,9.479765897541823,52.10399999999999
1137,Z1060,Z1060-1,Int with R112 - Shekher Jaiga,LRPS,LRPS,0.0001,1.568,1.568,0.0,118.0,141.0,0.0,0.0,14.0,9.0,6.0,667.0,277.0,90.0,196.0,0.0,1232.0,286.0,1518.0,1518.0,1.5,330.35714285714283,12.857142857142856,2.551020408163265,94.21768707482993,72.95918367346937,23.741360800000002,90.46133329999999,0.33120780896,0.77900076667392,129.75900000000001
1138,Z1061,Z1061-1,Minarbari-Langalbandh,LRPS,LRP002,0.0001,3.8710000000000004,3.8710000000000004,0.0,118.0,141.0,0.0,0.0,14.0,9.0,6.0,667.0,277.0,90.0,196.0,0.0,1232.0,286.0,1518.0,1518.0,1.0,200.72332730560575,7.8119349005424965,1.5499870834409712,57.24618961508654,44.32963058641178,23.6323604,90.5496108,0.8176692783700001,3.165197776570271,129.759
1139,Z1062,Z1062-1,Daudkandi-Sriraierchar(Int.with Z1069),LRPS,LRP009,0.0001,10.58,10.58,0.0,8.0,180.0,0.0,0.0,281.0,31.0,224.0,2836.0,130.0,60.0,154.0,0.0,3690.0,214.0,3904.0,3904.0,1.0,53.30812854442344,57.368620037807176,21.17202268431002,9.829867674858225,12.136105860113425,,,1.9894374972845301,21.04824872127033,94.188
1140,Z1062,Z1062-2,Int.with Z1069-Changerchar,LRP009,LRP017,10.5801,26.774,16.194000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.9894374972845301,0.0,
1141,Z1063,Z1063-1,Bhaberchar-Munshiganj,LRPS,LRP008,0.0001,17.004,17.004,0.0,24.0,0.0,0.0,0.0,25.0,0.0,11.0,2113.0,321.0,254.0,1203.0,0.0,2494.0,1457.0,3951.0,3951.0,1.0,4.234297812279463,3.1757233592095977,0.6469066102093625,15.102328863796751,51.41143260409314,23.5487774,90.53538859999999,3.5917459078800005,61.07404741759153,12.024000000000001
1142,Z1064,Z1064-1,Sonargaon Y-Junction at Z1089-Sonargaon Museum,LRPS,LRPS,0.0001,2.1319999999999997,2.1319999999999997,0.0,34.0,46.0,0.0,53.0,56.0,4.0,87.0,1088.0,186.0,107.0,260.0,0.0,1554.0,367.0,1921.0,1921.0,1.0,112.57035647279551,110.43151969981237,40.80675422138837,69.7936210131332,103.28330206378986,23.6561111,90.602,0.45034123003999993,0.9601275024452797,40.08
1143,Z1065,Z1065-1,Maizzertek-Boalkhali,LRPS,LRP005,0.0001,25.67,25.67,17.0,87.0,74.0,3.0,0.0,90.0,17.0,103.0,1818.0,246.0,130.0,273.0,0.0,2455.0,403.0,2858.0,2858.0,1.0,20.802493182703547,7.825477210751852,4.012465913517723,7.666536813400858,9.419555901830929,22.404194399999998,91.9943886,5.57237532376,143.04287456091922,89.17800000000001
1144,Z1066,Z1066-2,Int.with Z1061-Nabiganj,LRP003,LRPE,4.8431,7.271,2.428,0.0,238.0,314.0,0.0,0.0,208.0,34.0,112.0,3210.0,614.0,469.0,799.0,0.0,4730.0,1268.0,5998.0,5998.0,1.0,682.0428336079077,185.04118616144973,46.12850082372323,202.30642504118615,313.34431630971994,23.6330827,90.52580490000001,1.53584947637,3.7290425286263598,276.55199999999996
1145,Z1066,Z1066-1,Sonargaon College-Int.with Z1061,LRPS,LRP003,0.0001,4.843,4.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.6323604,90.549583,1.53584947637,7.438119014059909,0.0
1146,Z1069,Z1069-1,Matlab-Dhonagoda,LRPS,LRP045,0.0001,61.699,61.699,0.0,52.0,57.0,0.0,0.0,51.0,17.0,36.0,1140.0,686.0,398.0,554.0,0.0,2039.0,952.0,2991.0,2991.0,0.0,inf,inf,inf,inf,inf,,,6.0967756444067005,0.0,
1147,Z1070,Z1070-2,Kaliganj(int.with Z1071)-Kasturighat,LRPS,LRPE,3.8221,18.748,14.925999999999998,0.0,73.0,181.0,18.0,136.0,60.0,54.0,74.0,2663.0,385.0,843.0,1237.0,0.0,3644.0,2080.0,5724.0,5724.0,1.0,51.05185582205547,30.968779311268932,4.957791772745545,20.63513332440038,83.61248827549244,22.1892497,91.9358052,1.8655516530330802,27.845223973171752,127.254
1148,Z1070,Z1070-1,Monoshertek-Kaliganj (int.with Z1071),LRPS,LRPS,0.0001,3.822,3.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.2865552,91.91880490000001,1.8655516530330802,7.130138417892433,0.0
